"id","horizon","category","compound","peak_area"
41,"L horizon","Aliphatic deriv.","n-alkene",752544
41,"L horizon","Aliphatic deriv.","n-alkene",941738
41,"L horizon","Aliphatic deriv.","n-alkene",916782
41,"L horizon","Aliphatic deriv.","n-alkene",1240270
41,"L horizon","Aliphatic deriv.","n-alkene",1508529
41,"L horizon","Aliphatic deriv.","n-alkene",1203839
41,"L horizon","Aliphatic deriv.","n-alkene",150539
41,"L horizon","Aliphatic deriv.","n-alkene",632383
41,"L horizon","Aliphatic deriv.","n-alkene",981346
41,"L horizon","N-compound","Cyclo (Pro-Pro)",1046635
41,"L horizon","N-compound","Cyclo (Leu-Pro)",201716
41,"L horizon","N-compound","Diketodipyrrole",345338
41,"L horizon","N-compound","Pyridine, 4-methyl-",159004
41,"L horizon","Phenol","4-vinyl-phenol",6211053
41,"L horizon","Phenol","Phenol",1380845
41,"L horizon","Phenol","Phenol, 3-methyl-",3377752
41,"L horizon","S-lignin","4-methyl-syringol",145796
41,"L horizon","S-lignin","4-vinyl-syringol",613882
41,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",179479
41,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",255808
41,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",205666
41,"L horizon","S-lignin","Syringyl acetone",101196
41,"L horizon","Others","Beta-Sitosterol",2792008
41,"L horizon","Others","Stigmast-4-en-3-one",49961
41,"L horizon","Others","Stigmastan-3,5-diene",1415395
41,"L horizon","Unknown","Unknown",133232007
41,"L horizon","Others","Gamma-Tocopherol",289364
41,"L horizon","Others","Vitamin E",626490
42,"L horizon","Aromatic deriv.","Benzaldehyde",82463
42,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",110858
42,"L horizon","Aromatic deriv.","Ethylbenzene",283206
42,"L horizon","Aromatic deriv.","Styrene",195333
42,"L horizon","Aromatic deriv.","Toluene",635576
42,"L horizon","Carbohydrate","2H-Furan-3-one",1878268
42,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",305790
42,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1037578
42,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",4615265
42,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",648328
42,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",168730
42,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1007423
42,"L horizon","Carbohydrate","2-Furanmethanol",266344
42,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",1320185
42,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1387125
42,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2110870
42,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",278639
42,"L horizon","Carbohydrate","2(5H)-Furanone",538442
42,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",235115
42,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",347612
42,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",804216
42,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",3113235
42,"L horizon","Carbohydrate","Acetic acid",7026045
42,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",4180042
42,"L horizon","Carbohydrate","Levoglucosan",37187452
42,"L horizon","Carbohydrate","Butanedial",407959
42,"L horizon","Carbohydrate","Butyraldehyde",9640526
42,"L horizon","Carbohydrate","Dianhydrorhamnose",2125996
42,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",187977
42,"L horizon","Carbohydrate","Furfural",2405566
42,"L horizon","Carbohydrate","Levoglucosenone and Maltol",1358010
42,"L horizon","Carbohydrate","Levosugars1",7522323
42,"L horizon","Carbohydrate","Levosugars2",27508114
42,"L horizon","Carbohydrate","Levosugars3",1236938
42,"L horizon","Aliphatic deriv.","n-fatty acid",535498
42,"L horizon","Aliphatic deriv.","n-fatty acid",983556
42,"L horizon","Others","Phytadiene1",337820
42,"L horizon","Others","Phytadiene3",108919
42,"L horizon","Others","Prist-1-ene",465892
42,"L horizon","CO2","Carbon dioxide",51101650
42,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",3654720
42,"L horizon","G-lignin","Apocynin",1416297
42,"L horizon","G-lignin","Coniferaldehyde",341191
42,"L horizon","G-lignin","Coniferyl alcohol trans",709889
42,"L horizon","G-lignin","Creosol",1895818
42,"L horizon","G-lignin","Dihydroconiferyl alcohol",513942
42,"L horizon","G-lignin","Phenol, 2-methoxy-",3434262
42,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",410971
42,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",644595
42,"L horizon","G-lignin","Trans-Isoeugenol",1874531
42,"L horizon","G-lignin","Vanillin",1078606
42,"L horizon","G-lignin","Propioguaiacone",1019912
42,"L horizon","Aliphatic deriv.","Ketone",927171
42,"L horizon","Aliphatic deriv.","Ketone",397351
42,"L horizon","Aliphatic deriv.","n-alkane",481017
42,"L horizon","Aliphatic deriv.","n-alkane",254480
42,"L horizon","Aliphatic deriv.","n-alkane",480742
42,"L horizon","Aliphatic deriv.","n-alkane",387506
42,"L horizon","Aliphatic deriv.","n-alkane",225583
42,"L horizon","Aliphatic deriv.","n-alkane",681151
42,"L horizon","Aliphatic deriv.","n-alkane",418348
42,"L horizon","Aliphatic deriv.","n-alkane",71399
42,"L horizon","Aliphatic deriv.","n-alkene",423391
42,"L horizon","Aliphatic deriv.","n-alkene",553714
42,"L horizon","Aliphatic deriv.","n-alkene",431369
42,"L horizon","Aliphatic deriv.","n-alkene",732419
42,"L horizon","Aliphatic deriv.","n-alkene",707895
42,"L horizon","Aliphatic deriv.","n-alkene",1034228
42,"L horizon","Aliphatic deriv.","n-alkene",1199881
42,"L horizon","Aliphatic deriv.","n-alkene",930850
42,"L horizon","Aliphatic deriv.","n-alkene",118452
42,"L horizon","Aliphatic deriv.","n-alkene",417822
42,"L horizon","Aliphatic deriv.","n-alkene",1000769
42,"L horizon","N-compound","Cyclo (Pro-Pro)",350802
42,"L horizon","N-compound","Cyclo (Leu-Pro)",115740
42,"L horizon","N-compound","Diketodipyrrole",162057
42,"L horizon","N-compound","Pyridine, 4-methyl-",54113
42,"L horizon","Phenol","4-vinyl-phenol",3224245
42,"L horizon","Phenol","Phenol",766371
42,"L horizon","Phenol","Phenol, 3-methyl-",1962626
42,"L horizon","S-lignin","4-methyl-syringol",324873
42,"L horizon","S-lignin","4-vinyl-syringol",1193940
42,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",255875
42,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",538893
42,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",540253
42,"L horizon","S-lignin","Syringyl acetone",189835
42,"L horizon","Others","Beta-Sitosterol",2625878
42,"L horizon","Others","Stigmast-4-en-3-one",16659
42,"L horizon","Others","Stigmastan-3,5-diene",1371556
42,"L horizon","Unknown","Unknown",111721737
42,"L horizon","Others","Gamma-Tocopherol",692993
42,"L horizon","Others","Vitamin E",1494683
43,"L horizon","Aromatic deriv.","Benzaldehyde",115276
43,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",135409
43,"L horizon","Aromatic deriv.","Ethylbenzene",311556
43,"L horizon","Aromatic deriv.","Styrene",294594
43,"L horizon","Aromatic deriv.","Toluene",786018
43,"L horizon","Carbohydrate","2H-Furan-3-one",3073983
43,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",332284
43,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1463438
43,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",11318737
43,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",888199
43,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",228724
43,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1358499
43,"L horizon","Carbohydrate","2-Furanmethanol",367072
43,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",1141665
43,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1898454
43,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2361776
43,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",440454
43,"L horizon","Carbohydrate","2(5H)-Furanone",692274
43,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",333024
43,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",517664
43,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",1272515
43,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5502502
43,"L horizon","Carbohydrate","Acetic acid",6868003
43,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",11520290
43,"L horizon","Carbohydrate","Levoglucosan",44320829
43,"L horizon","Carbohydrate","Butanedial",425772
43,"L horizon","Carbohydrate","Butyraldehyde",13632255
43,"L horizon","Carbohydrate","Dianhydrorhamnose",3083561
43,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",272156
43,"L horizon","Carbohydrate","Furfural",3813381
43,"L horizon","Carbohydrate","Levoglucosenone and Maltol",3106627
43,"L horizon","Carbohydrate","Levosugars1",12881286
43,"L horizon","Carbohydrate","Levosugars2",42076784
43,"L horizon","Carbohydrate","Levosugars3",1723003
43,"L horizon","Aliphatic deriv.","n-fatty acid",630292
43,"L horizon","Aliphatic deriv.","n-fatty acid",1046991
43,"L horizon","Others","Phytadiene1",442753
43,"L horizon","Others","Phytadiene3",186946
43,"L horizon","Others","Prist-1-ene",926142
43,"L horizon","CO2","Carbon dioxide",79540393
43,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",7945204
43,"L horizon","G-lignin","Apocynin",3981983
43,"L horizon","G-lignin","Coniferaldehyde",1448264
43,"L horizon","G-lignin","Coniferyl alcohol trans",2181343
43,"L horizon","G-lignin","Creosol",5510857
43,"L horizon","G-lignin","Dihydroconiferyl alcohol",984885
43,"L horizon","G-lignin","Phenol, 2-methoxy-",8629947
43,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",907966
43,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1415106
43,"L horizon","G-lignin","Trans-Isoeugenol",4137423
43,"L horizon","G-lignin","Vanillin",3152658
43,"L horizon","G-lignin","Propioguaiacone",2339609
43,"L horizon","Aliphatic deriv.","Ketone",1889968
43,"L horizon","Aliphatic deriv.","Ketone",355364
43,"L horizon","Aliphatic deriv.","n-alkane",383132
43,"L horizon","Aliphatic deriv.","n-alkane",483713
43,"L horizon","Aliphatic deriv.","n-alkane",659344
43,"L horizon","Aliphatic deriv.","n-alkane",584116
43,"L horizon","Aliphatic deriv.","n-alkane",384073
43,"L horizon","Aliphatic deriv.","n-alkane",840257
43,"L horizon","Aliphatic deriv.","n-alkane",279845
43,"L horizon","Aliphatic deriv.","n-alkane",55632
43,"L horizon","Aliphatic deriv.","n-alkene",465861
43,"L horizon","Aliphatic deriv.","n-alkene",759348
43,"L horizon","Aliphatic deriv.","n-alkene",776303
43,"L horizon","Aliphatic deriv.","n-alkene",885872
43,"L horizon","Aliphatic deriv.","n-alkene",987556
43,"L horizon","Aliphatic deriv.","n-alkene",1558261
43,"L horizon","Aliphatic deriv.","n-alkene",1486892
43,"L horizon","Aliphatic deriv.","n-alkene",1106738
43,"L horizon","Aliphatic deriv.","n-alkene",268415
43,"L horizon","Aliphatic deriv.","n-alkene",459143
43,"L horizon","Aliphatic deriv.","n-alkene",1957896
43,"L horizon","N-compound","Cyclo (Pro-Pro)",478189
43,"L horizon","N-compound","Cyclo (Leu-Pro)",139649
43,"L horizon","N-compound","Diketodipyrrole",233995
43,"L horizon","N-compound","Pyridine, 4-methyl-",51933
43,"L horizon","Phenol","4-vinyl-phenol",4446004
43,"L horizon","Phenol","Phenol",1499459
43,"L horizon","Phenol","Phenol, 3-methyl-",3031932
43,"L horizon","S-lignin","4-methyl-syringol",274446
43,"L horizon","S-lignin","4-vinyl-syringol",1224687
43,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",289305
43,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",439135
43,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",510097
43,"L horizon","S-lignin","Syringyl acetone",236514
43,"L horizon","Others","Beta-Sitosterol",3193960
43,"L horizon","Others","Stigmast-4-en-3-one",200888
43,"L horizon","Others","Stigmastan-3,5-diene",1117258
43,"L horizon","Unknown","Unknown",172316032
43,"L horizon","Others","Gamma-Tocopherol",1263678
43,"L horizon","Others","Vitamin E",1127660
44,"L horizon","Aromatic deriv.","Benzaldehyde",204419
44,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",182701
44,"L horizon","Aromatic deriv.","Ethylbenzene",390909
44,"L horizon","Aromatic deriv.","Styrene",259879
44,"L horizon","Aromatic deriv.","Toluene",938674
44,"L horizon","Carbohydrate","2H-Furan-3-one",3087851
44,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",384054
44,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1348413
44,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",12609559
44,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",1010059
44,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",230679
44,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1466976
44,"L horizon","Carbohydrate","2-Furanmethanol",275250
44,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",1180544
44,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1532233
44,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2333520
44,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",483164
44,"L horizon","Carbohydrate","2(5H)-Furanone",705954
44,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",305706
44,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",569593
44,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",1208488
44,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5402060
44,"L horizon","Carbohydrate","Acetic acid",7551967
44,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",9269422
44,"L horizon","Carbohydrate","Levoglucosan",41345822
44,"L horizon","Carbohydrate","Butanedial",388473
44,"L horizon","Carbohydrate","Butyraldehyde",14318579
44,"L horizon","Carbohydrate","Dianhydrorhamnose",2461791
44,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",289554
44,"L horizon","Carbohydrate","Furfural",4342674
44,"L horizon","Carbohydrate","Levoglucosenone and Maltol",3446378
44,"L horizon","Carbohydrate","Levosugars1",15138365
44,"L horizon","Carbohydrate","Levosugars2",35343138
44,"L horizon","Carbohydrate","Levosugars3",2311481
44,"L horizon","Aliphatic deriv.","n-fatty acid",671751
44,"L horizon","Aliphatic deriv.","n-fatty acid",1218149
44,"L horizon","Others","Phytadiene1",654494
44,"L horizon","Others","Phytadiene3",209552
44,"L horizon","Others","Prist-1-ene",999404
44,"L horizon","CO2","Carbon dioxide",93165681
44,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",10179154
44,"L horizon","G-lignin","Apocynin",4389460
44,"L horizon","G-lignin","Coniferaldehyde",1704775
44,"L horizon","G-lignin","Coniferyl alcohol trans",1665237
44,"L horizon","G-lignin","Creosol",7801740
44,"L horizon","G-lignin","Dihydroconiferyl alcohol",1122416
44,"L horizon","G-lignin","Phenol, 2-methoxy-",10258787
44,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",1167092
44,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1773280
44,"L horizon","G-lignin","Trans-Isoeugenol",5288756
44,"L horizon","G-lignin","Vanillin",3335554
44,"L horizon","G-lignin","Propioguaiacone",2601351
44,"L horizon","Aliphatic deriv.","Ketone",1318658
44,"L horizon","Aliphatic deriv.","Ketone",1293205
44,"L horizon","Aliphatic deriv.","n-alkane",702141
44,"L horizon","Aliphatic deriv.","n-alkane",416003
44,"L horizon","Aliphatic deriv.","n-alkane",881553
44,"L horizon","Aliphatic deriv.","n-alkane",598814
44,"L horizon","Aliphatic deriv.","n-alkane",429130
44,"L horizon","Aliphatic deriv.","n-alkane",1618839
44,"L horizon","Aliphatic deriv.","n-alkane",662143
44,"L horizon","Aliphatic deriv.","n-alkane",237422
44,"L horizon","Aliphatic deriv.","n-alkene",590986
44,"L horizon","Aliphatic deriv.","n-alkene",871348
44,"L horizon","Aliphatic deriv.","n-alkene",854118
44,"L horizon","Aliphatic deriv.","n-alkene",1264726
44,"L horizon","Aliphatic deriv.","n-alkene",1159739
44,"L horizon","Aliphatic deriv.","n-alkene",1765961
44,"L horizon","Aliphatic deriv.","n-alkene",1718494
44,"L horizon","Aliphatic deriv.","n-alkene",2038809
44,"L horizon","Aliphatic deriv.","n-alkene",282679
44,"L horizon","Aliphatic deriv.","n-alkene",827688
44,"L horizon","Aliphatic deriv.","n-alkene",1649534
44,"L horizon","N-compound","Cyclo (Pro-Pro)",504286
44,"L horizon","N-compound","Cyclo (Leu-Pro)",134787
44,"L horizon","N-compound","Diketodipyrrole",332421
44,"L horizon","N-compound","Pyridine, 4-methyl-",47913
44,"L horizon","Phenol","4-vinyl-phenol",5500656
44,"L horizon","Phenol","Phenol",1758837
44,"L horizon","Phenol","Phenol, 3-methyl-",3590301
44,"L horizon","S-lignin","4-methyl-syringol",552198
44,"L horizon","S-lignin","4-vinyl-syringol",1535710
44,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",434755
44,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",776434
44,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",653545
44,"L horizon","S-lignin","Syringyl acetone",290094
44,"L horizon","Others","Beta-Sitosterol",2917524
44,"L horizon","Others","Stigmast-4-en-3-one",539157
44,"L horizon","Others","Stigmastan-3,5-diene",1575541
44,"L horizon","Unknown","Unknown",184208502
44,"L horizon","Others","Gamma-Tocopherol",1027265
44,"L horizon","Others","Vitamin E",1419964
45,"L horizon","Aromatic deriv.","Benzaldehyde",164354
45,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",179544
45,"L horizon","Aromatic deriv.","Ethylbenzene",730022
45,"L horizon","Aromatic deriv.","Styrene",253540
45,"L horizon","Aromatic deriv.","Toluene",887092
45,"L horizon","Carbohydrate","2H-Furan-3-one",3080235
45,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",503502
45,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1804593
45,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",10633581
45,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",1032034
45,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",255764
45,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1428168
45,"L horizon","Carbohydrate","2-Furanmethanol",342288
45,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",1829086
45,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",3034105
45,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2576887
45,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",482322
45,"L horizon","Carbohydrate","2(5H)-Furanone",880117
45,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",359667
45,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",646860
45,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",1294070
45,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5496185
45,"L horizon","Carbohydrate","Acetic acid",8712578
45,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",11687919
45,"L horizon","Carbohydrate","Levoglucosan",53475779
45,"L horizon","Carbohydrate","Butanedial",557968
45,"L horizon","Carbohydrate","Butyraldehyde",16297640
45,"L horizon","Carbohydrate","Dianhydrorhamnose",3054959
45,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",287539
45,"L horizon","Carbohydrate","Furfural",4172399
45,"L horizon","Carbohydrate","Levoglucosenone and Maltol",3285061
45,"L horizon","Carbohydrate","Levosugars1",10767642
45,"L horizon","Carbohydrate","Levosugars2",33640970
45,"L horizon","Carbohydrate","Levosugars3",3221312
45,"L horizon","Aliphatic deriv.","n-fatty acid",754338
45,"L horizon","Aliphatic deriv.","n-fatty acid",1727996
45,"L horizon","Others","Phytadiene1",288074
45,"L horizon","Others","Phytadiene3",204560
45,"L horizon","Others","Prist-1-ene",830139
45,"L horizon","CO2","Carbon dioxide",94688746
45,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",10308334
45,"L horizon","G-lignin","Apocynin",5026618
45,"L horizon","G-lignin","Coniferaldehyde",1727622
45,"L horizon","G-lignin","Coniferyl alcohol trans",2387298
45,"L horizon","G-lignin","Creosol",7155731
45,"L horizon","G-lignin","Dihydroconiferyl alcohol",1335079
45,"L horizon","G-lignin","Phenol, 2-methoxy-",11604703
45,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",1254943
45,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1616083
45,"L horizon","G-lignin","Trans-Isoeugenol",5662695
45,"L horizon","G-lignin","Vanillin",3816439
45,"L horizon","G-lignin","Propioguaiacone",3040854
45,"L horizon","Aliphatic deriv.","Ketone",1322311
45,"L horizon","Aliphatic deriv.","Ketone",721699
45,"L horizon","Aliphatic deriv.","n-alkane",713919
45,"L horizon","Aliphatic deriv.","n-alkane",440846
45,"L horizon","Aliphatic deriv.","n-alkane",811203
45,"L horizon","Aliphatic deriv.","n-alkane",524111
45,"L horizon","Aliphatic deriv.","n-alkane",282273
45,"L horizon","Aliphatic deriv.","n-alkane",911237
45,"L horizon","Aliphatic deriv.","n-alkane",372795
45,"L horizon","Aliphatic deriv.","n-alkane",68651
45,"L horizon","Aliphatic deriv.","n-alkene",473473
45,"L horizon","Aliphatic deriv.","n-alkene",935119
45,"L horizon","Aliphatic deriv.","n-alkene",730515
45,"L horizon","Aliphatic deriv.","n-alkene",1277488
45,"L horizon","Aliphatic deriv.","n-alkene",1158870
45,"L horizon","Aliphatic deriv.","n-alkene",1755327
45,"L horizon","Aliphatic deriv.","n-alkene",1570337
45,"L horizon","Aliphatic deriv.","n-alkene",1686225
45,"L horizon","Aliphatic deriv.","n-alkene",259744
45,"L horizon","Aliphatic deriv.","n-alkene",546632
45,"L horizon","Aliphatic deriv.","n-alkene",1306831
45,"L horizon","N-compound","Cyclo (Pro-Pro)",611974
45,"L horizon","N-compound","Cyclo (Leu-Pro)",164581
45,"L horizon","N-compound","Diketodipyrrole",325433
45,"L horizon","N-compound","Pyridine, 4-methyl-",53233
45,"L horizon","Phenol","4-vinyl-phenol",5681202
45,"L horizon","Phenol","Phenol",1692301
45,"L horizon","Phenol","Phenol, 3-methyl-",3681386
45,"L horizon","S-lignin","4-methyl-syringol",554151
45,"L horizon","S-lignin","4-vinyl-syringol",1679977
45,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",481179
45,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",831688
45,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",687742
45,"L horizon","S-lignin","Syringyl acetone",269239
45,"L horizon","Others","Beta-Sitosterol",2893095
45,"L horizon","Others","Stigmast-4-en-3-one",257916
45,"L horizon","Others","Stigmastan-3,5-diene",1305987
45,"L horizon","Unknown","Unknown",178583702
45,"L horizon","Others","Gamma-Tocopherol",673850
45,"L horizon","Others","Vitamin E",1036928
48,"L horizon","Aromatic deriv.","Benzaldehyde",133739
48,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",136260
48,"L horizon","Aromatic deriv.","Ethylbenzene",448188
48,"L horizon","Aromatic deriv.","Styrene",247388
48,"L horizon","Aromatic deriv.","Toluene",782809
48,"L horizon","Carbohydrate","2H-Furan-3-one",3478016
48,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",416458
48,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1339401
48,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",8606523
48,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",1447557
48,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",243229
48,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1840744
48,"L horizon","Carbohydrate","2-Furanmethanol",205086
48,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",768670
48,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1084761
48,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2255382
48,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",510899
48,"L horizon","Carbohydrate","2(5H)-Furanone",736838
48,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",353528
48,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",505647
48,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",465964
48,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",2962823
48,"L horizon","Carbohydrate","Acetic acid",7384145
48,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",5868064
48,"L horizon","Carbohydrate","Levoglucosan",66634672
48,"L horizon","Carbohydrate","Butanedial",295575
48,"L horizon","Carbohydrate","Butyraldehyde",13971874
48,"L horizon","Carbohydrate","Dianhydrorhamnose",2593615
48,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",346032
48,"L horizon","Carbohydrate","Furfural",4132889
48,"L horizon","Carbohydrate","Levoglucosenone and Maltol",3745568
48,"L horizon","Carbohydrate","Levosugars1",12886477
48,"L horizon","Carbohydrate","Levosugars2",33821161
48,"L horizon","Carbohydrate","Levosugars3",1759193
48,"L horizon","Aliphatic deriv.","n-fatty acid",832158
48,"L horizon","Aliphatic deriv.","n-fatty acid",1546515
48,"L horizon","Others","Phytadiene1",528557
48,"L horizon","Others","Phytadiene3",283091
48,"L horizon","Others","Prist-1-ene",874689
48,"L horizon","CO2","Carbon dioxide",84272420
48,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",4374971
48,"L horizon","G-lignin","Apocynin",2346908
48,"L horizon","G-lignin","Coniferaldehyde",608091
48,"L horizon","G-lignin","Coniferyl alcohol trans",360334
48,"L horizon","G-lignin","Creosol",1822898
48,"L horizon","G-lignin","Dihydroconiferyl alcohol",675174
48,"L horizon","G-lignin","Phenol, 2-methoxy-",4560710
48,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",496842
48,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",823644
48,"L horizon","G-lignin","Trans-Isoeugenol",2250619
