"id","horizon","category","compound","peak_area"
42,"F/H horizon","N-compound","Pyrrole/Pyridine",1696160
42,"F/H horizon","Aliphatic deriv.","Other-aliphatics",148543
42,"F/H horizon","Phenol","P-Cresol",6238094
42,"F/H horizon","Phenol","Phenol",4496432
42,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",525140
42,"F/H horizon","Others","Beta-Sitosterol",2984476
42,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",2855975
42,"F/H horizon","Others","Stigmastan-3,5-diene",6152921
42,"F/H horizon","Unknown","Unknown",211562523
42,"F/H horizon","Others","Gamma-Tocopherol",740881
42,"F/H horizon","Others","Vitamin E",1435910
43,"F/H horizon","Aromatic deriv.","P-Xylene",2906553
43,"F/H horizon","Aromatic deriv.","Toluene",2895979
43,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2723729
43,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2876230
43,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",4260628
43,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",3060447
43,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",464597
43,"F/H horizon","Carbohydrate","2H-Furan-3-one",5989573
43,"F/H horizon","Carbohydrate","3-Furaldehyde",7230254
43,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",7748400
43,"F/H horizon","Carbohydrate","Acetic acid",14736385
43,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",14769173
43,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",7396036
43,"F/H horizon","Carbohydrate","Levoglucosan",187334586
43,"F/H horizon","Carbohydrate","Butyraldehyde",14436926
43,"F/H horizon","Carbohydrate","Dianhydrorhamnose",3678953
43,"F/H horizon","Carbohydrate","Levoglucosenone",5069941
43,"F/H horizon","Aliphatic deriv.","n-fatty acid",1499650
43,"F/H horizon","Aliphatic deriv.","n-fatty acid",228082
43,"F/H horizon","Aliphatic deriv.","n-fatty acid",285606
43,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",1582403
43,"F/H horizon","Others","Phytadiene1",419792
43,"F/H horizon","Others","Phytadiene2",488913
43,"F/H horizon","Others","Phytadiene3",450426
43,"F/H horizon","Others","Prist-1-ene",1225257
43,"F/H horizon","CO2","Carbon dioxide",123373119
43,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",12628744
43,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1869470
43,"F/H horizon","G-lignin","Creosol",10420487
43,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1813394
43,"F/H horizon","G-lignin","Eugenol",1981446
43,"F/H horizon","G-lignin","Phenol, 2-methoxy-",12793720
43,"F/H horizon","G-lignin","Trans-Isoeugenol",18789151
43,"F/H horizon","G-lignin","Vanillin",4392370
43,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",129910
43,"F/H horizon","Aliphatic deriv.","Ketone",259746
43,"F/H horizon","Aliphatic deriv.","Ketone",947540
43,"F/H horizon","Aliphatic deriv.","Ketone",589040
43,"F/H horizon","Aliphatic deriv.","n-alkane",669768
43,"F/H horizon","Aliphatic deriv.","n-alkane",484816
43,"F/H horizon","Aliphatic deriv.","n-alkane",814038
43,"F/H horizon","Aliphatic deriv.","n-alkane",558557
43,"F/H horizon","Aliphatic deriv.","n-alkane",456226
43,"F/H horizon","Aliphatic deriv.","n-alkane",618415
43,"F/H horizon","Aliphatic deriv.","n-alkane",1333077
43,"F/H horizon","Aliphatic deriv.","n-alkane",1429948
43,"F/H horizon","Aliphatic deriv.","n-alkane",248487
43,"F/H horizon","Aliphatic deriv.","n-alkene",1172954
43,"F/H horizon","Aliphatic deriv.","n-alkene",2062679
43,"F/H horizon","Aliphatic deriv.","n-alkene",1626759
43,"F/H horizon","Aliphatic deriv.","n-alkene",505868
43,"F/H horizon","Aliphatic deriv.","n-alkene",824476
43,"F/H horizon","Aliphatic deriv.","n-alkene",768886
43,"F/H horizon","Aliphatic deriv.","n-alkene",1075200
43,"F/H horizon","Aliphatic deriv.","n-alkene",1120167
43,"F/H horizon","Aliphatic deriv.","n-alkene",380315
43,"F/H horizon","Aliphatic deriv.","n-alkene",445146
43,"F/H horizon","Aliphatic deriv.","n-alkene",1966840
43,"F/H horizon","N-compound","Cyclo (Pro-Pro)",1080605
43,"F/H horizon","N-compound","Cyclo (Leu-Pro)",515538
43,"F/H horizon","N-compound","Cyclo (Pro-Val)",283312
43,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",4167829
43,"F/H horizon","N-compound","Pyrrole/Pyridine",1960256
43,"F/H horizon","Aliphatic deriv.","Other-aliphatics",101617
43,"F/H horizon","Phenol","P-Cresol",5003458
43,"F/H horizon","Phenol","Phenol",3496317
43,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",687524
43,"F/H horizon","Others","Beta-Sitosterol",3913626
43,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",2563097
43,"F/H horizon","Others","Stigmastan-3,5-diene",4247010
43,"F/H horizon","Unknown","Unknown",168546332
43,"F/H horizon","Others","Gamma-Tocopherol",982603
43,"F/H horizon","Others","Vitamin E",1350984
44,"F/H horizon","Aromatic deriv.","P-Xylene",2857828
44,"F/H horizon","Aromatic deriv.","Toluene",2669387
44,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2852339
44,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2904743
44,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",2952181
44,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",3092201
44,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",402844
44,"F/H horizon","Carbohydrate","2H-Furan-3-one",5715112
44,"F/H horizon","Carbohydrate","3-Furaldehyde",6608359
44,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5540428
44,"F/H horizon","Carbohydrate","Acetic acid",12681457
44,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",9514360
44,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",8215006
44,"F/H horizon","Carbohydrate","Levoglucosan",166615522
44,"F/H horizon","Carbohydrate","Butyraldehyde",12019599
44,"F/H horizon","Carbohydrate","Dianhydrorhamnose",3266023
44,"F/H horizon","Carbohydrate","Levoglucosenone",4599137
44,"F/H horizon","Aliphatic deriv.","n-fatty acid",1903774
44,"F/H horizon","Aliphatic deriv.","n-fatty acid",292152
44,"F/H horizon","Aliphatic deriv.","n-fatty acid",306108
44,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",1781667
44,"F/H horizon","Others","Phytadiene1",327854
44,"F/H horizon","Others","Phytadiene2",560625
44,"F/H horizon","Others","Phytadiene3",589038
44,"F/H horizon","Others","Prist-1-ene",2290211
44,"F/H horizon","CO2","Carbon dioxide",116084811
44,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",9031808
44,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1206251
44,"F/H horizon","G-lignin","Creosol",6497428
44,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",999770
44,"F/H horizon","G-lignin","Eugenol",1234711
44,"F/H horizon","G-lignin","Phenol, 2-methoxy-",8315318
44,"F/H horizon","G-lignin","Trans-Isoeugenol",13914013
44,"F/H horizon","G-lignin","Vanillin",2534309
44,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",188736
44,"F/H horizon","Aliphatic deriv.","Ketone",636893
44,"F/H horizon","Aliphatic deriv.","Ketone",2189893
44,"F/H horizon","Aliphatic deriv.","Ketone",1215758
44,"F/H horizon","Aliphatic deriv.","n-alkane",785931
44,"F/H horizon","Aliphatic deriv.","n-alkane",688567
44,"F/H horizon","Aliphatic deriv.","n-alkane",1205296
44,"F/H horizon","Aliphatic deriv.","n-alkane",866631
44,"F/H horizon","Aliphatic deriv.","n-alkane",778543
44,"F/H horizon","Aliphatic deriv.","n-alkane",339301
44,"F/H horizon","Aliphatic deriv.","n-alkane",1991086
44,"F/H horizon","Aliphatic deriv.","n-alkane",2196950
44,"F/H horizon","Aliphatic deriv.","n-alkane",486199
44,"F/H horizon","Aliphatic deriv.","n-alkene",990786
44,"F/H horizon","Aliphatic deriv.","n-alkene",1342088
44,"F/H horizon","Aliphatic deriv.","n-alkene",1896872
44,"F/H horizon","Aliphatic deriv.","n-alkene",884228
44,"F/H horizon","Aliphatic deriv.","n-alkene",1869423
44,"F/H horizon","Aliphatic deriv.","n-alkene",1423050
44,"F/H horizon","Aliphatic deriv.","n-alkene",1686460
44,"F/H horizon","Aliphatic deriv.","n-alkene",2211479
44,"F/H horizon","Aliphatic deriv.","n-alkene",689732
44,"F/H horizon","Aliphatic deriv.","n-alkene",376997
44,"F/H horizon","Aliphatic deriv.","n-alkene",2820726
44,"F/H horizon","N-compound","Cyclo (Pro-Pro)",809011
44,"F/H horizon","N-compound","Cyclo (Leu-Pro)",315013
44,"F/H horizon","N-compound","Cyclo (Pro-Val)",163959
44,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",2801138
44,"F/H horizon","N-compound","Pyrrole/Pyridine",1617208
44,"F/H horizon","Aliphatic deriv.","Other-aliphatics",299748
44,"F/H horizon","Phenol","P-Cresol",4335628
44,"F/H horizon","Phenol","Phenol",3194602
44,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",1052336
44,"F/H horizon","Others","Beta-Sitosterol",3420747
44,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1481867
44,"F/H horizon","Others","Stigmastan-3,5-diene",2818003
44,"F/H horizon","Unknown","Unknown",163869126
44,"F/H horizon","Others","Gamma-Tocopherol",1754733
44,"F/H horizon","Others","Vitamin E",1821731
45,"F/H horizon","Aromatic deriv.","P-Xylene",3207809
45,"F/H horizon","Aromatic deriv.","Toluene",2632452
45,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2718497
45,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2656524
45,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",4658404
45,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2708626
45,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",496255
45,"F/H horizon","Carbohydrate","2H-Furan-3-one",5574059
45,"F/H horizon","Carbohydrate","3-Furaldehyde",6950955
45,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",8938409
45,"F/H horizon","Carbohydrate","Acetic acid",13493119
45,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",20031346
45,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",5351804
45,"F/H horizon","Carbohydrate","Levoglucosan",171648862
45,"F/H horizon","Carbohydrate","Butyraldehyde",16536709
45,"F/H horizon","Carbohydrate","Dianhydrorhamnose",3581208
45,"F/H horizon","Carbohydrate","Levoglucosenone",4814996
45,"F/H horizon","Aliphatic deriv.","n-fatty acid",1407548
45,"F/H horizon","Aliphatic deriv.","n-fatty acid",304039
45,"F/H horizon","Aliphatic deriv.","n-fatty acid",760707
45,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",2002411
45,"F/H horizon","Others","Phytadiene1",314252
45,"F/H horizon","Others","Phytadiene2",279740
45,"F/H horizon","Others","Phytadiene3",444328
45,"F/H horizon","Others","Prist-1-ene",1839982
45,"F/H horizon","CO2","Carbon dioxide",131815934
45,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",11874151
45,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1642167
45,"F/H horizon","G-lignin","Creosol",8166192
45,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1567805
45,"F/H horizon","G-lignin","Eugenol",1687654
45,"F/H horizon","G-lignin","Phenol, 2-methoxy-",11661913
45,"F/H horizon","G-lignin","Trans-Isoeugenol",15431074
45,"F/H horizon","G-lignin","Vanillin",3604752
45,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",140383
45,"F/H horizon","Aliphatic deriv.","Ketone",413196
45,"F/H horizon","Aliphatic deriv.","Ketone",1388034
45,"F/H horizon","Aliphatic deriv.","Ketone",698434
45,"F/H horizon","Aliphatic deriv.","n-alkane",717170
45,"F/H horizon","Aliphatic deriv.","n-alkane",569234
45,"F/H horizon","Aliphatic deriv.","n-alkane",913440
45,"F/H horizon","Aliphatic deriv.","n-alkane",620954
45,"F/H horizon","Aliphatic deriv.","n-alkane",644608
45,"F/H horizon","Aliphatic deriv.","n-alkane",532438
45,"F/H horizon","Aliphatic deriv.","n-alkane",1106821
45,"F/H horizon","Aliphatic deriv.","n-alkane",1401187
45,"F/H horizon","Aliphatic deriv.","n-alkane",328154
45,"F/H horizon","Aliphatic deriv.","n-alkene",896443
45,"F/H horizon","Aliphatic deriv.","n-alkene",1646481
45,"F/H horizon","Aliphatic deriv.","n-alkene",2051688
45,"F/H horizon","Aliphatic deriv.","n-alkene",636131
45,"F/H horizon","Aliphatic deriv.","n-alkene",1236792
45,"F/H horizon","Aliphatic deriv.","n-alkene",1038924
45,"F/H horizon","Aliphatic deriv.","n-alkene",1360714
45,"F/H horizon","Aliphatic deriv.","n-alkene",1964855
45,"F/H horizon","Aliphatic deriv.","n-alkene",761641
45,"F/H horizon","Aliphatic deriv.","n-alkene",520770
45,"F/H horizon","Aliphatic deriv.","n-alkene",2792386
45,"F/H horizon","N-compound","Cyclo (Pro-Pro)",966918
45,"F/H horizon","N-compound","Cyclo (Leu-Pro)",336401
45,"F/H horizon","N-compound","Cyclo (Pro-Val)",165537
45,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",5545124
45,"F/H horizon","N-compound","Pyrrole/Pyridine",1917205
45,"F/H horizon","Aliphatic deriv.","Other-aliphatics",149194
45,"F/H horizon","Phenol","P-Cresol",4588867
45,"F/H horizon","Phenol","Phenol",3976216
45,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",3733578
45,"F/H horizon","Others","Beta-Sitosterol",3576330
45,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1300678
45,"F/H horizon","Others","Stigmastan-3,5-diene",2567050
45,"F/H horizon","Unknown","Unknown",174389959
45,"F/H horizon","Others","Gamma-Tocopherol",974221
45,"F/H horizon","Others","Vitamin E",1137355
48,"F/H horizon","Aromatic deriv.","P-Xylene",1386039
48,"F/H horizon","Aromatic deriv.","Toluene",1361659
48,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",1475110
48,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",975976
48,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1491546
48,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1381658
48,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",233279
48,"F/H horizon","Carbohydrate","2H-Furan-3-one",2321935
48,"F/H horizon","Carbohydrate","3-Furaldehyde",2377694
48,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",2409807
48,"F/H horizon","Carbohydrate","Acetic acid",5442527
48,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",5219816
48,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",4408806
48,"F/H horizon","Carbohydrate","Levoglucosan",68305934
48,"F/H horizon","Carbohydrate","Butyraldehyde",6776253
48,"F/H horizon","Carbohydrate","Dianhydrorhamnose",1235018
48,"F/H horizon","Carbohydrate","Levoglucosenone",2306657
48,"F/H horizon","Aliphatic deriv.","n-fatty acid",1334452
48,"F/H horizon","Aliphatic deriv.","n-fatty acid",164170
48,"F/H horizon","Aliphatic deriv.","n-fatty acid",155270
48,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",865595
48,"F/H horizon","Others","Phytadiene1",146521
48,"F/H horizon","Others","Phytadiene2",205085
48,"F/H horizon","Others","Phytadiene3",365254
48,"F/H horizon","Others","Prist-1-ene",769136
48,"F/H horizon","CO2","Carbon dioxide",60249214
48,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",3882909
48,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",509793
48,"F/H horizon","G-lignin","Creosol",2357623
48,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",314528
48,"F/H horizon","G-lignin","Eugenol",520860
48,"F/H horizon","G-lignin","Phenol, 2-methoxy-",4016782
48,"F/H horizon","G-lignin","Trans-Isoeugenol",5228428
48,"F/H horizon","G-lignin","Vanillin",1281892
48,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",96728
48,"F/H horizon","Aliphatic deriv.","Ketone",441991
48,"F/H horizon","Aliphatic deriv.","Ketone",833881
48,"F/H horizon","Aliphatic deriv.","Ketone",364896
48,"F/H horizon","Aliphatic deriv.","n-alkane",467858
48,"F/H horizon","Aliphatic deriv.","n-alkane",422392
48,"F/H horizon","Aliphatic deriv.","n-alkane",762360
48,"F/H horizon","Aliphatic deriv.","n-alkane",528674
48,"F/H horizon","Aliphatic deriv.","n-alkane",418916
48,"F/H horizon","Aliphatic deriv.","n-alkane",76293
48,"F/H horizon","Aliphatic deriv.","n-alkane",716813
48,"F/H horizon","Aliphatic deriv.","n-alkane",1561009
48,"F/H horizon","Aliphatic deriv.","n-alkane",216581
48,"F/H horizon","Aliphatic deriv.","n-alkene",644329
48,"F/H horizon","Aliphatic deriv.","n-alkene",663313
48,"F/H horizon","Aliphatic deriv.","n-alkene",1024358
48,"F/H horizon","Aliphatic deriv.","n-alkene",452400
48,"F/H horizon","Aliphatic deriv.","n-alkene",502127
48,"F/H horizon","Aliphatic deriv.","n-alkene",763711
48,"F/H horizon","Aliphatic deriv.","n-alkene",1153199
48,"F/H horizon","Aliphatic deriv.","n-alkene",1085946
48,"F/H horizon","Aliphatic deriv.","n-alkene",239993
48,"F/H horizon","Aliphatic deriv.","n-alkene",204435
48,"F/H horizon","Aliphatic deriv.","n-alkene",2258956
48,"F/H horizon","N-compound","Cyclo (Pro-Pro)",428146
48,"F/H horizon","N-compound","Cyclo (Leu-Pro)",178810
48,"F/H horizon","N-compound","Cyclo (Pro-Val)",79342
48,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",1627090
48,"F/H horizon","N-compound","Pyrrole/Pyridine",602052
48,"F/H horizon","Aliphatic deriv.","Other-aliphatics",100482
48,"F/H horizon","Phenol","P-Cresol",2090352
48,"F/H horizon","Phenol","Phenol",1550012
48,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",333777
48,"F/H horizon","Others","Beta-Sitosterol",1924792
48,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1635748
48,"F/H horizon","Others","Stigmastan-3,5-diene",2624391
48,"F/H horizon","Unknown","Unknown",87934022
48,"F/H horizon","Others","Gamma-Tocopherol",491681
48,"F/H horizon","Others","Vitamin E",679266
52,"F/H horizon","Aromatic deriv.","P-Xylene",2294396
52,"F/H horizon","Aromatic deriv.","Toluene",2514918
52,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2309258
52,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1941816
52,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",3263391
52,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2399730
52,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",428364
52,"F/H horizon","Carbohydrate","2H-Furan-3-one",4451350
52,"F/H horizon","Carbohydrate","3-Furaldehyde",4222146
52,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",7820012
52,"F/H horizon","Carbohydrate","Acetic acid",12278743
52,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",12035377
52,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",6485868
52,"F/H horizon","Carbohydrate","Levoglucosan",117895389
52,"F/H horizon","Carbohydrate","Butyraldehyde",11208401
52,"F/H horizon","Carbohydrate","Dianhydrorhamnose",2885666
52,"F/H horizon","Carbohydrate","Levoglucosenone",2850922
52,"F/H horizon","Aliphatic deriv.","n-fatty acid",1677457
52,"F/H horizon","Aliphatic deriv.","n-fatty acid",286608
52,"F/H horizon","Aliphatic deriv.","n-fatty acid",232263
52,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",2319867
52,"F/H horizon","Others","Phytadiene1",246249
52,"F/H horizon","Others","Phytadiene2",511725
52,"F/H horizon","Others","Phytadiene3",432957
52,"F/H horizon","Others","Prist-1-ene",1141715
52,"F/H horizon","CO2","Carbon dioxide",92397957
52,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",9245610
52,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",862246
52,"F/H horizon","G-lignin","Creosol",4682268
52,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",949332
52,"F/H horizon","G-lignin","Eugenol",1159191
52,"F/H horizon","G-lignin","Phenol, 2-methoxy-",7732387
52,"F/H horizon","G-lignin","Trans-Isoeugenol",14732243
52,"F/H horizon","G-lignin","Vanillin",2251755
52,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",116560
52,"F/H horizon","Aliphatic deriv.","Ketone",639839
52,"F/H horizon","Aliphatic deriv.","Ketone",1349671
52,"F/H horizon","Aliphatic deriv.","Ketone",858421
52,"F/H horizon","Aliphatic deriv.","n-alkane",679307
52,"F/H horizon","Aliphatic deriv.","n-alkane",596529
52,"F/H horizon","Aliphatic deriv.","n-alkane",763894
52,"F/H horizon","Aliphatic deriv.","n-alkane",751231
52,"F/H horizon","Aliphatic deriv.","n-alkane",495822
52,"F/H horizon","Aliphatic deriv.","n-alkane",244404
52,"F/H horizon","Aliphatic deriv.","n-alkane",638401
52,"F/H horizon","Aliphatic deriv.","n-alkane",1312789
52,"F/H horizon","Aliphatic deriv.","n-alkane",245709
52,"F/H horizon","Aliphatic deriv.","n-alkene",1330699
52,"F/H horizon","Aliphatic deriv.","n-alkene",1602027
52,"F/H horizon","Aliphatic deriv.","n-alkene",1817379
52,"F/H horizon","Aliphatic deriv.","n-alkene",495862
52,"F/H horizon","Aliphatic deriv.","n-alkene",924338
52,"F/H horizon","Aliphatic deriv.","n-alkene",789273
52,"F/H horizon","Aliphatic deriv.","n-alkene",1671363
52,"F/H horizon","Aliphatic deriv.","n-alkene",1335278
52,"F/H horizon","Aliphatic deriv.","n-alkene",220445
52,"F/H horizon","Aliphatic deriv.","n-alkene",622549
52,"F/H horizon","Aliphatic deriv.","n-alkene",2607734
52,"F/H horizon","N-compound","Cyclo (Pro-Pro)",905444
52,"F/H horizon","N-compound","Cyclo (Leu-Pro)",419404
52,"F/H horizon","N-compound","Cyclo (Pro-Val)",201200
52,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",3740795
52,"F/H horizon","N-compound","Pyrrole/Pyridine",1650812
52,"F/H horizon","Aliphatic deriv.","Other-aliphatics",288851
52,"F/H horizon","Phenol","P-Cresol",4466220
52,"F/H horizon","Phenol","Phenol",3661957
52,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",410339
52,"F/H horizon","Others","Beta-Sitosterol",3387189
52,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1669724
52,"F/H horizon","Others","Stigmastan-3,5-diene",1716442
52,"F/H horizon","Unknown","Unknown",148562565
52,"F/H horizon","Others","Gamma-Tocopherol",544103
52,"F/H horizon","Others","Vitamin E",1239840
56,"F/H horizon","Aromatic deriv.","P-Xylene",2276113
56,"F/H horizon","Aromatic deriv.","Toluene",3001217
56,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2591594
56,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2024934
56,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",2675882
56,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2654846
56,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",376947
56,"F/H horizon","Carbohydrate","2H-Furan-3-one",5237293
56,"F/H horizon","Carbohydrate","3-Furaldehyde",5864961
56,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5748727
56,"F/H horizon","Carbohydrate","Acetic acid",11427474
56,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",11735889
56,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",8452055
56,"F/H horizon","Carbohydrate","Levoglucosan",153227225
56,"F/H horizon","Carbohydrate","Butyraldehyde",9977930
56,"F/H horizon","Carbohydrate","Dianhydrorhamnose",2893818
56,"F/H horizon","Carbohydrate","Levoglucosenone",4848633
56,"F/H horizon","Aliphatic deriv.","n-fatty acid",2181594
56,"F/H horizon","Aliphatic deriv.","n-fatty acid",211801
56,"F/H horizon","Aliphatic deriv.","n-fatty acid",99008
56,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",1549258
56,"F/H horizon","Others","Phytadiene1",404950
56,"F/H horizon","Others","Phytadiene2",686022
56,"F/H horizon","Others","Phytadiene3",479527
56,"F/H horizon","Others","Prist-1-ene",1469181
56,"F/H horizon","CO2","Carbon dioxide",87967613
56,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",8631351
56,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1101226
56,"F/H horizon","G-lignin","Creosol",6720482
56,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1222783
56,"F/H horizon","G-lignin","Eugenol",1270282
56,"F/H horizon","G-lignin","Phenol, 2-methoxy-",8138418
56,"F/H horizon","G-lignin","Trans-Isoeugenol",14953270
56,"F/H horizon","G-lignin","Vanillin",2449291
56,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",121178
56,"F/H horizon","Aliphatic deriv.","Ketone",433384
56,"F/H horizon","Aliphatic deriv.","Ketone",956299
56,"F/H horizon","Aliphatic deriv.","Ketone",545146
56,"F/H horizon","Aliphatic deriv.","n-alkane",558269
56,"F/H horizon","Aliphatic deriv.","n-alkane",422621
56,"F/H horizon","Aliphatic deriv.","n-alkane",562629
56,"F/H horizon","Aliphatic deriv.","n-alkane",559114
56,"F/H horizon","Aliphatic deriv.","n-alkane",385508
56,"F/H horizon","Aliphatic deriv.","n-alkane",339201
56,"F/H horizon","Aliphatic deriv.","n-alkane",1119259
56,"F/H horizon","Aliphatic deriv.","n-alkane",1793074
56,"F/H horizon","Aliphatic deriv.","n-alkane",244616
56,"F/H horizon","Aliphatic deriv.","n-alkene",923042
56,"F/H horizon","Aliphatic deriv.","n-alkene",1214485
56,"F/H horizon","Aliphatic deriv.","n-alkene",1483408
56,"F/H horizon","Aliphatic deriv.","n-alkene",490704
56,"F/H horizon","Aliphatic deriv.","n-alkene",717641
56,"F/H horizon","Aliphatic deriv.","n-alkene",560483
56,"F/H horizon","Aliphatic deriv.","n-alkene",1034795
56,"F/H horizon","Aliphatic deriv.","n-alkene",1073457
